CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP07186,2025-12-18,2026-01-02,Email,277034,14034,2687,1117,4684.63,13063.23,1.79
CAMP07187,2025-10-31,2025-11-08,Email,162878,5823,2113,810,3608.81,7641.31,1.12
CAMP07188,2025-10-25,2025-11-07,Display,78136,3265,1471,401,1544.33,2347.42,0.52
CAMP07189,2025-10-10,2025-10-18,Influencer,32230,2226,875,192,3441.22,6129.75,0.78
CAMP07190,2025-03-15,2025-03-24,Influencer,242498,5873,906,406,4341.44,11618.11,1.68
CAMP07191,2025-04-20,2025-04-29,Influencer,283610,16809,8077,4195,2236.58,4786.79,1.14
CAMP07192,2025-06-29,2025-07-13,Display,152548,9604,1313,656,2852.68,3033.13,0.06
CAMP07193,2025-02-01,2025-02-13,Email,294876,21734,3912,2191,1165.69,3196.85,1.74
CAMP07194,2025-08-22,2025-09-01,Email,265668,17095,2661,1398,2070.82,4300.94,1.08
CAMP07195,2025-10-09,2025-10-23,Social,143447,2686,985,310,2937.34,4089.92,0.39
CAMP07196,2025-01-25,2025-02-05,Display,12837,924,390,96,3115.84,7572.78,1.43
CAMP07197,2025-11-27,2025-12-07,Search,290252,3470,677,252,3628.17,7502.27,1.07
CAMP07198,2025-10-06,2025-10-15,Display,284995,12861,6323,2145,4791.03,6605.29,0.38
CAMP07199,2025-08-14,2025-08-23,Social,293744,13963,2174,1068,4208.83,9681.05,1.3
CAMP07200,2025-02-26,2025-03-05,Social,263821,5407,1223,277,4272.78,9753.94,1.28
CAMP07201,2025-06-29,2025-07-10,Social,282332,3073,909,524,2831.81,8238.99,1.91
CAMP07202,2025-08-20,2025-09-03,Email,49777,816,345,201,806.45,1232.68,0.53
CAMP07203,2025-12-09,2025-12-18,Search,210591,10564,2647,622,3213.91,6738.72,1.1
CAMP07204,2025-10-14,2025-10-25,Social,264918,8379,1440,537,2090.67,3432.99,0.64
CAMP07205,2025-03-05,2025-03-11,Influencer,267374,4333,1239,693,256.02,408.7,0.6
CAMP07206,2025-08-20,2025-09-02,Email,162422,5372,1561,429,1054.78,2121.46,1.01
CAMP07207,2025-10-16,2025-10-28,Search,212890,12261,1305,622,3819.46,9280.22,1.43
CAMP07208,2025-08-01,2025-08-10,Influencer,257593,19781,2143,1038,3191.93,7052.98,1.21
CAMP07209,2025-09-15,2025-09-21,Search,156426,7364,1554,456,4894.31,6042.86,0.23
CAMP07210,2025-01-18,2025-01-28,Search,230410,15018,5954,1205,4624.88,13156.64,1.84
CAMP07211,2025-06-24,2025-07-06,Influencer,255598,16283,4012,1868,3011.87,7281.16,1.42
CAMP07212,2025-08-17,2025-08-28,Display,185607,16828,3104,1387,859.21,1854.74,1.16
CAMP07213,2025-08-14,2025-08-26,Search,16355,427,61,28,1748.09,2252.36,0.29
CAMP07214,2025-03-25,2025-04-02,Display,244977,12954,2748,721,1241.75,1576.75,0.27
CAMP07215,2025-10-18,2025-10-25,Search,153216,10244,2997,1323,2405.53,3817.38,0.59
CAMP07216,2025-09-03,2025-09-14,Influencer,75779,4302,590,245,4022.81,11449.68,1.85
CAMP07217,2025-04-20,2025-04-26,Search,55094,2783,294,112,4127.06,5340.2,0.29
CAMP07218,2025-09-11,2025-09-20,Social,122383,11945,1802,920,972.52,2245.87,1.31
CAMP07219,2025-03-29,2025-04-09,Social,277738,26324,10403,3696,2790.53,6389.62,1.29
CAMP07220,2025-03-13,2025-03-18,Search,220139,14315,4101,1399,3415.99,4044.17,0.18
CAMP07221,2025-01-30,2025-02-07,Influencer,126562,6272,1744,726,2043.49,4934.36,1.41
CAMP07222,2025-06-21,2025-06-27,Influencer,227823,17766,1916,1106,4536.64,8857.49,0.95
CAMP07223,2025-11-05,2025-11-15,Email,238772,13410,5154,1740,1859.19,3721.19,1.0
CAMP07224,2025-12-09,2025-12-14,Influencer,153064,15245,2755,1041,2501.66,2529.13,0.01
CAMP07225,2025-06-26,2025-07-07,Display,232131,16651,2270,695,2975.5,8312.35,1.79
CAMP07226,2025-05-19,2025-05-26,Search,104185,1680,733,345,2194.03,4872.37,1.22
CAMP07227,2025-07-13,2025-07-18,Social,130039,6004,1766,610,4821.81,10651.65,1.21
CAMP07228,2025-07-05,2025-07-17,Influencer,94236,7135,2850,1359,3826.28,6804.02,0.78
CAMP07229,2025-08-06,2025-08-17,Social,48388,4152,1780,459,4162.51,10004.72,1.4
CAMP07230,2025-06-13,2025-06-19,Email,294721,24521,11913,3639,3787.89,10098.72,1.67
CAMP07231,2025-06-10,2025-06-21,Search,149566,14650,5119,1446,2981.72,5933.66,0.99
CAMP07232,2025-01-13,2025-01-20,Influencer,91811,4959,631,322,238.0,497.46,1.09
CAMP07233,2025-10-23,2025-11-05,Social,44248,1000,323,76,3847.24,5450.42,0.42
CAMP07234,2025-03-30,2025-04-11,Influencer,94425,6487,1970,592,3102.2,5293.61,0.71
CAMP07235,2025-11-20,2025-11-29,Email,170834,2796,343,138,495.59,959.62,0.94
CAMP07236,2025-02-11,2025-02-22,Social,209376,20438,4547,1069,681.05,1581.77,1.32
CAMP07237,2025-07-29,2025-08-05,Social,137083,10729,2841,580,2457.85,7038.02,1.86
CAMP07238,2025-08-17,2025-08-22,Search,224895,22128,3637,1732,4278.91,5452.01,0.27
CAMP07239,2025-12-16,2025-12-21,Search,233760,10274,1063,473,2813.37,5790.1,1.06
CAMP07240,2025-10-02,2025-10-17,Social,260194,2971,1196,243,4606.12,10234.45,1.22
CAMP07241,2025-10-06,2025-10-12,Search,106751,6075,2676,587,4096.7,10860.33,1.65
CAMP07242,2025-09-08,2025-09-20,Social,291425,6092,1167,335,3190.84,8574.28,1.69
CAMP07243,2025-11-06,2025-11-11,Display,101574,7228,733,412,1635.47,3796.54,1.32
CAMP07244,2025-07-27,2025-08-11,Influencer,146308,8014,3654,1684,4278.4,5943.79,0.39
CAMP07245,2025-11-17,2025-11-26,Display,160531,12490,1918,1001,3330.05,8523.67,1.56
CAMP07246,2025-05-20,2025-06-02,Display,69589,2518,657,330,2808.55,6058.32,1.16
CAMP07247,2025-10-07,2025-10-20,Influencer,161872,13698,3375,2002,2553.05,7461.72,1.92
CAMP07248,2025-02-03,2025-02-09,Social,35271,2418,400,232,1142.78,3321.41,1.91
CAMP07249,2025-11-05,2025-11-16,Social,140250,13869,4708,1068,177.12,372.54,1.1
CAMP07250,2025-01-18,2025-02-02,Search,102984,2684,1254,262,3610.88,10423.61,1.89
CAMP07251,2025-02-26,2025-03-03,Email,149348,2181,666,265,4606.09,4843.16,0.05
CAMP07252,2025-04-22,2025-04-29,Social,150900,13067,6391,1972,999.94,2830.84,1.83
CAMP07253,2025-01-05,2025-01-15,Influencer,11149,451,79,31,4680.15,13708.7,1.93
CAMP07254,2025-07-01,2025-07-14,Email,73895,3606,1584,374,452.37,1338.18,1.96
CAMP07255,2025-01-13,2025-01-27,Influencer,82670,7713,1563,880,2807.08,7174.88,1.56
CAMP07256,2025-12-05,2025-12-11,Influencer,245864,12210,2444,1245,666.24,906.97,0.36
CAMP07257,2025-10-12,2025-10-23,Influencer,231233,8514,1252,526,4456.61,13143.95,1.95
CAMP07258,2025-09-16,2025-09-24,Email,172854,2654,1182,456,605.88,1124.46,0.86
CAMP07259,2025-03-31,2025-04-06,Display,136971,6829,2663,1031,1330.17,2583.81,0.94
CAMP07260,2025-04-14,2025-04-21,Influencer,101628,7006,1658,740,4049.08,4171.57,0.03
CAMP07261,2025-07-05,2025-07-15,Search,103956,3557,852,356,3473.58,5858.73,0.69
CAMP07262,2025-09-07,2025-09-21,Social,127684,9525,4171,1638,2001.83,3031.35,0.51
CAMP07263,2025-09-12,2025-09-25,Social,137054,7269,3423,1614,4200.17,7978.76,0.9
CAMP07264,2025-03-17,2025-03-29,Social,103879,9061,3089,1563,3214.93,4945.75,0.54
CAMP07265,2025-04-18,2025-05-02,Email,79060,1941,509,232,1372.91,2601.06,0.89
CAMP07266,2025-06-05,2025-06-20,Search,74843,5848,709,252,3727.32,4827.37,0.3
CAMP07267,2025-03-23,2025-04-05,Search,208361,19571,2947,1077,1731.99,5029.79,1.9
CAMP07268,2025-03-18,2025-03-26,Search,179245,13752,2155,515,4097.12,9539.16,1.33
CAMP07269,2025-09-15,2025-09-23,Search,287897,13397,2823,1032,3929.8,11698.65,1.98
CAMP07270,2025-05-07,2025-05-20,Search,118684,3648,739,380,1611.74,1627.27,0.01
CAMP07271,2025-10-09,2025-10-21,Display,32238,607,192,43,607.89,1624.05,1.67
CAMP07272,2025-03-29,2025-04-04,Search,89243,6051,2890,780,4121.86,4816.57,0.17
CAMP07273,2025-07-23,2025-08-04,Search,51086,1167,518,278,1885.8,4804.43,1.55
CAMP07274,2025-01-16,2025-01-21,Email,32639,2788,846,361,1694.08,4819.56,1.84
CAMP07275,2025-05-31,2025-06-13,Email,202761,19559,2091,979,189.15,242.37,0.28
CAMP07276,2025-09-11,2025-09-24,Search,123058,2734,348,114,3656.78,10649.61,1.91
CAMP07277,2025-07-07,2025-07-19,Display,193512,8484,3768,1490,1442.93,2701.92,0.87
CAMP07278,2025-11-25,2025-12-10,Search,218268,20594,4395,2217,2235.77,3774.91,0.69
CAMP07279,2025-02-01,2025-02-10,Search,261799,13708,3114,1713,4509.0,11685.22,1.59
CAMP07280,2025-09-28,2025-10-07,Search,58350,3395,529,311,714.0,1932.2,1.71
CAMP07281,2025-01-05,2025-01-12,Influencer,81779,6319,1195,645,286.39,765.53,1.67
CAMP07282,2025-11-26,2025-12-05,Display,57848,1674,332,75,2846.49,6399.04,1.25
CAMP07283,2025-11-04,2025-11-12,Social,116546,11435,3028,1021,3529.28,5620.02,0.59
CAMP07284,2025-11-29,2025-12-04,Search,113903,9144,3193,1595,2688.04,4174.77,0.55
CAMP07285,2025-06-18,2025-07-01,Social,90122,2210,533,195,1763.93,2570.59,0.46
CAMP07286,2025-06-30,2025-07-14,Display,187310,3745,1048,392,1871.01,2419.12,0.29
CAMP07287,2025-06-27,2025-07-05,Search,283834,26721,4616,2389,833.28,1487.53,0.79
CAMP07288,2025-05-23,2025-05-30,Social,120571,8639,1058,564,1627.41,4413.69,1.71
CAMP07289,2025-12-28,2026-01-07,Social,273333,3682,881,455,3818.54,11426.39,1.99
CAMP07290,2025-09-05,2025-09-10,Display,106945,2436,304,103,2545.79,6077.28,1.39
CAMP07291,2025-05-07,2025-05-16,Search,85110,1217,267,77,4464.71,5859.05,0.31
CAMP07292,2025-09-20,2025-10-01,Influencer,159165,15545,6762,2322,923.21,2166.89,1.35
CAMP07293,2025-02-09,2025-02-15,Display,100400,5502,1357,652,2267.87,3516.82,0.55
CAMP07294,2025-12-21,2026-01-04,Influencer,272311,14049,2490,861,3537.88,8615.69,1.44
CAMP07295,2025-09-12,2025-09-25,Search,286669,27525,12684,2817,1434.21,2111.98,0.47
CAMP07296,2025-05-23,2025-06-02,Social,125819,6972,2480,1290,1407.55,1869.41,0.33
CAMP07297,2025-08-28,2025-09-03,Display,87074,4928,2440,549,617.45,1400.96,1.27
CAMP07298,2025-08-16,2025-08-28,Display,144724,14265,3139,1878,4475.36,10607.96,1.37
CAMP07299,2025-12-07,2025-12-19,Display,95902,1920,345,187,945.39,1294.75,0.37
CAMP07300,2025-07-17,2025-07-22,Email,116817,11531,2527,1472,4853.62,9823.8,1.02
CAMP07301,2025-03-06,2025-03-11,Search,232644,5795,2462,1312,2299.31,6349.08,1.76
CAMP07302,2025-01-11,2025-01-16,Email,240970,12665,2034,489,4910.75,11636.68,1.37
CAMP07303,2025-04-18,2025-04-26,Display,188933,7630,1498,550,297.73,700.19,1.35
CAMP07304,2025-01-26,2025-02-03,Display,203475,19531,7434,4186,2878.76,7044.64,1.45
CAMP07305,2025-05-31,2025-06-12,Influencer,162336,8716,3444,813,3485.11,5924.84,0.7
CAMP07306,2025-08-09,2025-08-14,Email,136648,1649,797,256,2630.11,3713.43,0.41
CAMP07307,2025-12-07,2025-12-21,Social,77799,2330,1146,443,2893.5,7138.27,1.47
CAMP07308,2025-08-25,2025-09-01,Search,248607,12125,4430,1683,2738.16,7184.61,1.62
CAMP07309,2025-08-25,2025-09-09,Social,8764,621,152,87,832.34,2323.57,1.79
CAMP07310,2025-08-07,2025-08-12,Social,161009,9752,2742,981,2706.35,7010.74,1.59
CAMP07311,2025-05-31,2025-06-13,Search,230408,19928,5494,1623,2754.48,4661.07,0.69
CAMP07312,2025-05-03,2025-05-17,Display,123217,10419,2656,1003,1842.35,3563.0,0.93
CAMP07313,2025-05-24,2025-06-06,Influencer,173747,10971,2581,925,3076.67,7875.72,1.56
CAMP07314,2025-07-08,2025-07-19,Display,267122,16406,2742,1232,2118.33,4395.94,1.08
CAMP07315,2025-09-12,2025-09-24,Display,206576,7237,1783,1065,3800.26,8034.94,1.11
CAMP07316,2025-03-09,2025-03-14,Email,95461,9184,4478,1883,287.23,828.68,1.89
CAMP07317,2025-04-14,2025-04-23,Social,19202,324,146,56,148.76,433.67,1.92
CAMP07318,2025-12-02,2025-12-08,Social,74619,3412,1183,517,2667.21,6727.86,1.52
CAMP07319,2025-06-08,2025-06-13,Social,152564,10599,1877,1111,4947.19,12957.35,1.62
CAMP07320,2025-11-05,2025-11-12,Influencer,192975,18353,8285,3727,2282.76,3490.24,0.53
CAMP07321,2025-12-28,2026-01-08,Influencer,240185,13243,2976,741,158.21,346.11,1.19
CAMP07322,2025-10-27,2025-11-01,Influencer,31617,2865,911,514,1653.82,3234.63,0.96
CAMP07323,2025-03-31,2025-04-15,Search,265420,5157,2396,1045,2389.53,2585.7,0.08
CAMP07324,2025-12-23,2025-12-29,Influencer,251130,14526,3397,894,4515.53,12494.79,1.77
CAMP07325,2025-09-13,2025-09-19,Email,119785,4605,2142,625,694.28,1104.89,0.59
CAMP07326,2025-12-19,2025-12-27,Email,45924,3747,727,180,4629.51,13256.77,1.86
CAMP07327,2025-08-08,2025-08-15,Display,31071,1555,733,428,4706.75,10698.43,1.27
CAMP07328,2025-01-09,2025-01-16,Display,23839,1258,306,69,3240.69,8510.37,1.63
CAMP07329,2025-01-12,2025-01-26,Display,217878,3449,861,435,1203.4,2307.57,0.92
CAMP07330,2025-11-21,2025-11-30,Display,108115,5343,1716,574,2729.87,3753.11,0.37
CAMP07331,2025-09-01,2025-09-08,Email,122379,2114,504,117,4101.59,11277.07,1.75
CAMP07332,2025-07-01,2025-07-16,Display,245313,9066,2538,948,1854.43,4757.09,1.57
CAMP07333,2025-10-11,2025-10-22,Email,163396,3499,1051,210,4536.03,11381.3,1.51
CAMP07334,2025-11-08,2025-11-17,Influencer,293232,11759,3485,1836,525.92,749.74,0.43
CAMP07335,2025-04-09,2025-04-17,Influencer,73459,2237,1083,451,1605.2,3279.9,1.04
CAMP07336,2025-07-16,2025-07-23,Search,108305,3862,821,312,4966.67,8171.45,0.65
CAMP07337,2025-08-14,2025-08-22,Display,218800,5110,1092,580,2960.98,6589.82,1.23
CAMP07338,2025-11-29,2025-12-05,Influencer,110780,5490,2389,974,2992.67,6179.43,1.06
CAMP07339,2025-04-13,2025-04-18,Influencer,67406,3692,948,415,1275.36,1727.81,0.35
CAMP07340,2025-04-16,2025-04-23,Social,101888,8690,1123,590,4302.03,9668.64,1.25
CAMP07341,2025-12-31,2026-01-15,Social,43703,2556,747,364,2202.5,2370.67,0.08
CAMP07342,2025-02-27,2025-03-05,Email,70422,2154,689,319,3988.34,4552.59,0.14
CAMP07343,2025-03-19,2025-03-24,Search,25614,1952,677,326,4072.35,5561.04,0.37
CAMP07344,2025-03-16,2025-03-21,Social,153138,5628,1092,333,956.8,2064.4,1.16
CAMP07345,2025-02-11,2025-02-17,Search,180363,14081,6889,1700,2558.76,6445.45,1.52
CAMP07346,2025-11-20,2025-12-03,Influencer,44293,1986,784,352,1981.55,5082.56,1.56
CAMP07347,2025-06-30,2025-07-09,Email,91586,5149,1998,578,858.74,1333.86,0.55
CAMP07348,2025-02-02,2025-02-15,Search,217076,12012,5395,1181,704.64,1246.09,0.77
CAMP07349,2025-03-12,2025-03-24,Social,126896,12182,1345,405,324.42,476.09,0.47
CAMP07350,2025-02-25,2025-03-12,Influencer,260420,6205,2142,1045,3539.62,3796.75,0.07
CAMP07351,2025-04-15,2025-04-25,Display,155301,14671,6266,3028,3932.54,7826.2,0.99
CAMP07352,2025-07-19,2025-07-24,Influencer,73474,4450,506,284,2409.8,5036.79,1.09
CAMP07353,2025-04-11,2025-04-25,Social,119461,11878,4780,2247,2863.21,8217.89,1.87
CAMP07354,2025-09-13,2025-09-22,Social,67742,4171,2068,777,1383.78,3353.94,1.42
CAMP07355,2025-11-03,2025-11-08,Display,105731,7303,2463,749,3602.52,10334.21,1.87
CAMP07356,2025-03-15,2025-03-26,Influencer,95276,7380,1991,1002,2961.39,4616.83,0.56
CAMP07357,2025-06-20,2025-07-04,Search,84686,7110,2001,729,4423.35,10833.75,1.45
CAMP07358,2025-05-23,2025-06-07,Search,145773,7723,2871,1510,3756.12,8250.63,1.2
CAMP07359,2025-06-15,2025-06-27,Influencer,258916,18402,6035,3262,192.78,307.21,0.59
CAMP07360,2025-09-18,2025-09-30,Search,185193,12100,5021,1710,4068.26,5786.28,0.42
CAMP07361,2025-08-09,2025-08-20,Influencer,290435,13545,3638,1227,232.93,368.51,0.58
CAMP07362,2025-03-24,2025-03-30,Influencer,291260,24428,6520,3686,4087.84,12097.43,1.96
CAMP07363,2025-07-01,2025-07-10,Social,273030,7459,2971,1066,4937.61,5166.83,0.05
CAMP07364,2025-11-03,2025-11-11,Email,18672,467,167,80,2456.3,6901.39,1.81
CAMP07365,2025-01-10,2025-01-19,Social,19508,1488,611,214,1211.8,3082.06,1.54
CAMP07366,2025-01-04,2025-01-18,Search,114306,7701,3502,1724,146.9,306.61,1.09
CAMP07367,2025-12-17,2025-12-30,Email,211000,8142,1672,450,836.44,2272.18,1.72
CAMP07368,2025-12-02,2025-12-10,Influencer,174008,11686,2641,1411,2568.53,2835.49,0.1
CAMP07369,2025-10-19,2025-10-31,Search,270425,21460,6669,3956,4052.27,8462.98,1.09
CAMP07370,2025-10-08,2025-10-20,Display,248447,7335,3463,1753,4370.24,6864.98,0.57
CAMP07371,2025-08-03,2025-08-09,Search,133686,8332,3615,1242,3449.45,3517.09,0.02
CAMP07372,2025-04-08,2025-04-18,Email,100386,8454,2429,1025,525.42,1175.94,1.24
CAMP07373,2025-04-11,2025-04-20,Email,238099,11193,3685,1723,4957.59,11479.41,1.32
CAMP07374,2025-01-09,2025-01-15,Influencer,258200,15868,6107,1692,3760.81,8204.4,1.18
CAMP07375,2025-03-02,2025-03-16,Display,164540,2808,867,271,2189.64,3899.72,0.78
CAMP07376,2025-11-05,2025-11-13,Influencer,96465,8174,1139,593,4087.01,10661.14,1.61
CAMP07377,2025-05-26,2025-06-06,Display,242921,19834,4781,2763,2984.01,5031.99,0.69
CAMP07378,2025-03-04,2025-03-09,Display,152736,7799,928,286,3053.63,6742.16,1.21
CAMP07379,2025-05-01,2025-05-14,Influencer,280777,5821,2141,554,4859.38,14539.83,1.99
CAMP07380,2025-08-14,2025-08-28,Search,9932,689,161,95,4025.53,10835.51,1.69
CAMP07381,2025-04-15,2025-04-20,Social,21205,1305,515,168,1384.54,3168.59,1.29
CAMP07382,2025-09-17,2025-09-26,Display,56111,5204,1414,723,958.27,2250.34,1.35
CAMP07383,2025-12-15,2025-12-26,Email,54541,1918,226,79,944.31,2532.64,1.68
CAMP07384,2025-09-12,2025-09-24,Influencer,75719,977,246,142,2327.07,3145.31,0.35
CAMP07385,2025-07-26,2025-08-01,Search,90787,2989,560,246,2003.96,2445.67,0.22
CAMP07386,2025-01-28,2025-02-05,Display,156816,7607,1412,516,2318.53,3342.83,0.44
CAMP07387,2025-06-19,2025-06-25,Search,69737,1672,419,113,407.22,1013.6,1.49
CAMP07388,2025-12-02,2025-12-10,Influencer,148533,14582,7164,2165,1090.18,2768.47,1.54
CAMP07389,2025-03-17,2025-03-27,Email,191496,5747,2781,1509,4007.75,4233.77,0.06
CAMP07390,2025-04-26,2025-05-06,Display,250946,17819,7508,1672,3812.25,4269.55,0.12
CAMP07391,2025-03-10,2025-03-16,Display,288710,14686,2910,764,2027.23,6006.95,1.96
CAMP07392,2025-12-20,2026-01-04,Search,98052,5879,2384,660,2013.27,3994.74,0.98
CAMP07393,2025-08-22,2025-08-30,Influencer,63641,5978,634,144,4430.73,9179.62,1.07
CAMP07394,2025-01-01,2025-01-09,Social,117849,6816,835,396,991.2,2204.79,1.22
CAMP07395,2025-06-16,2025-06-21,Display,51064,1913,830,491,1850.35,5419.47,1.93
CAMP07396,2025-12-18,2025-12-24,Email,206235,6160,2006,512,3841.03,5066.32,0.32
CAMP07397,2025-08-06,2025-08-13,Display,147263,13294,3314,1721,2915.47,6606.93,1.27
CAMP07398,2025-09-30,2025-10-15,Display,187837,18559,7352,1989,395.3,455.23,0.15
CAMP07399,2025-09-08,2025-09-17,Social,199277,6509,948,558,157.94,320.13,1.03
CAMP07400,2025-12-13,2025-12-28,Social,143030,10723,2301,926,193.76,364.37,0.88
CAMP07401,2025-12-10,2025-12-22,Influencer,138344,7680,3003,1618,3314.31,5092.03,0.54
CAMP07402,2025-06-23,2025-07-03,Display,92958,6774,1238,332,3150.2,5925.86,0.88
CAMP07403,2025-06-19,2025-06-26,Display,8018,775,263,145,318.11,762.36,1.4
CAMP07404,2025-09-03,2025-09-13,Search,203823,7102,1981,460,746.62,2002.41,1.68
CAMP07405,2025-03-31,2025-04-11,Search,236533,18117,3278,685,3640.54,9355.49,1.57
CAMP07406,2025-02-18,2025-02-28,Email,155700,7693,3503,1693,1616.99,3508.43,1.17
CAMP07407,2025-10-21,2025-11-04,Email,193270,13283,3642,883,4959.26,13855.96,1.79
CAMP07408,2025-05-30,2025-06-09,Search,267440,12462,4231,2311,1631.17,3894.75,1.39
CAMP07409,2025-05-12,2025-05-17,Email,236303,17427,3506,1572,1744.87,4670.2,1.68
CAMP07410,2025-02-28,2025-03-07,Display,281722,11374,2715,902,2155.41,3872.12,0.8
CAMP07411,2025-11-20,2025-12-01,Social,253016,13650,1632,507,4155.52,9959.73,1.4
CAMP07412,2025-07-18,2025-07-26,Display,288729,21305,6248,1454,2830.73,3252.54,0.15
CAMP07413,2025-08-03,2025-08-11,Search,39225,543,129,61,4300.5,12532.84,1.91
CAMP07414,2025-02-18,2025-03-01,Influencer,139618,5518,1278,724,2193.32,4953.87,1.26
CAMP07415,2025-08-20,2025-09-02,Influencer,51622,3053,1392,699,3080.58,8358.89,1.71
CAMP07416,2025-09-04,2025-09-19,Search,110665,1845,703,314,122.63,241.68,0.97
CAMP07417,2025-08-27,2025-09-02,Display,139736,10240,2897,716,2920.18,3100.32,0.06
CAMP07418,2025-06-17,2025-06-30,Email,167171,13907,2477,1315,494.56,981.25,0.98
CAMP07419,2025-02-17,2025-02-24,Email,87015,2149,1051,616,1045.77,2563.79,1.45
CAMP07420,2025-02-20,2025-03-02,Influencer,126600,9623,1250,381,4987.94,5639.64,0.13
CAMP07421,2025-10-26,2025-11-03,Search,11140,759,117,43,3222.18,3868.56,0.2
CAMP07422,2025-04-08,2025-04-13,Search,289285,13590,2828,581,4359.35,4832.8,0.11
CAMP07423,2025-08-04,2025-08-17,Social,263973,6559,3160,1683,380.89,472.21,0.24
CAMP07424,2025-06-26,2025-07-11,Influencer,288772,27704,5860,1220,1984.35,4422.49,1.23
CAMP07425,2025-03-21,2025-03-31,Search,68747,3558,1055,416,4325.96,11891.14,1.75
CAMP07426,2025-07-04,2025-07-16,Social,88525,2348,949,408,2112.84,4102.81,0.94
CAMP07427,2025-01-27,2025-02-02,Email,70198,5239,2471,549,1342.79,3514.84,1.62
CAMP07428,2025-07-14,2025-07-25,Influencer,144009,9318,3187,861,2456.84,4415.34,0.8
CAMP07429,2025-08-02,2025-08-12,Influencer,192076,16030,4066,2099,2407.6,6525.9,1.71
CAMP07430,2025-12-08,2025-12-14,Search,231311,23049,11390,3428,4954.36,6515.58,0.32
CAMP07431,2025-04-24,2025-04-30,Search,218213,3063,338,165,1837.07,3945.79,1.15
CAMP07432,2025-08-30,2025-09-07,Display,11493,879,380,189,4791.0,9775.23,1.04
CAMP07433,2025-05-04,2025-05-12,Email,233943,23165,4887,1773,4568.96,5508.69,0.21
CAMP07434,2025-11-01,2025-11-08,Email,30957,1809,772,174,2302.6,3399.75,0.48
CAMP07435,2025-03-17,2025-03-29,Social,104057,7743,1276,260,4730.41,9315.31,0.97
CAMP07436,2025-11-07,2025-11-18,Social,279645,13898,3317,1316,3671.51,9339.19,1.54
CAMP07437,2025-11-08,2025-11-14,Display,137260,5779,707,161,4436.55,12464.66,1.81
CAMP07438,2025-07-15,2025-07-22,Email,257868,18742,3370,1653,4469.68,11045.94,1.47
CAMP07439,2025-12-17,2025-12-31,Social,245053,24242,8269,2913,518.76,822.77,0.59
CAMP07440,2025-02-13,2025-02-26,Email,71332,1301,526,248,4494.44,5418.33,0.21
CAMP07441,2025-07-05,2025-07-14,Email,248724,11936,5544,2013,2498.94,5123.92,1.05
CAMP07442,2025-12-09,2025-12-15,Social,75681,7163,1059,477,3221.47,5440.21,0.69
CAMP07443,2025-09-03,2025-09-10,Search,191901,3867,604,322,1572.54,3344.23,1.13
CAMP07444,2025-03-25,2025-04-06,Search,107475,7371,3504,1940,3263.04,5860.05,0.8
CAMP07445,2025-07-26,2025-08-03,Social,209783,10219,4152,858,232.68,409.14,0.76
CAMP07446,2025-05-31,2025-06-06,Display,72050,3164,999,457,1918.78,5418.56,1.82
CAMP07447,2025-06-05,2025-06-11,Influencer,20451,590,171,72,3180.09,7425.73,1.34
CAMP07448,2025-01-16,2025-01-26,Email,53393,1381,225,102,1064.68,2490.73,1.34
CAMP07449,2025-06-14,2025-06-26,Influencer,129463,7310,1840,410,3395.85,4304.04,0.27
CAMP07450,2025-05-25,2025-06-05,Social,81969,3604,897,204,4161.52,7404.71,0.78
CAMP07451,2025-02-06,2025-02-14,Email,6369,345,123,49,282.95,714.6,1.53
CAMP07452,2025-11-29,2025-12-05,Influencer,281212,7771,2638,587,3059.35,6528.34,1.13
CAMP07453,2025-02-14,2025-02-27,Search,129131,5361,664,339,2945.07,5656.67,0.92
CAMP07454,2025-07-25,2025-08-02,Display,275260,27437,12055,6135,3932.21,11582.4,1.95
CAMP07455,2025-03-03,2025-03-16,Influencer,179759,7752,3682,909,3517.8,4477.24,0.27
